serial,date,year,year_n,month,team,team_,status,home_score,away_score,home_result,away_result,result_desc,tournament,city,country,result,size,decade,random,home_team,home_team_,away_team,away_team_
906,02/11/1998,1998,8,11,Bahrain,Bahrain,home_team,1,1,0,0,draw,Gulf Cup,Manama,Bahrain,0,0,5,0.427926981,Bahrain,Bahrain,Saudi Arabia,Saudi_Arabia
1759,30/03/2015,2015,5,3,Saudi Arabia,Saudi_Arabia,home_team,2,1,1,-1,winner,Friendly,Dammam,Saudi Arabia,1,1,7,0.168745279,Saudi Arabia,Saudi_Arabia,Jordan,Jordan
907,02/11/1998,1998,8,11,Kuwait,Kuwait,home_team,6,2,4,-4,winner,Gulf Cup,Manama,Bahrain,4,4,5,0.430046385,Kuwait,Kuwait,Qatar,Qatar
907,02/11/1998,1998,8,11,Qatar,Qatar,away_team,6,2,4,-4,loser,Gulf Cup,Manama,Bahrain,-4,4,5,0.72038687,Kuwait,Kuwait,Qatar,Qatar
1766,11/06/2015,2015,5,6,Saudi Arabia,Saudi_Arabia,home_team,3,2,1,-1,winner,FIFA World Cup qualification,Dammam,Saudi Arabia,1,1,7,0.186175589,Saudi Arabia,Saudi_Arabia,Palestine,Palestine
908,03/11/1998,1998,8,11,Oman,Oman,away_team,3,2,1,-1,loser,Gulf Cup,Manama,Bahrain,-1,1,5,0.494487562,UAE,UAE,Oman,Oman
909,05/11/1998,1998,8,11,Oman,Oman,home_team,0,1,-1,1,loser,Gulf Cup,Manama,Bahrain,-1,1,5,0.354626623,Oman,Oman,Saudi Arabia,Saudi_Arabia
1779,08/10/2015,2015,5,10,Saudi Arabia,Saudi_Arabia,home_team,2,1,1,-1,winner,FIFA World Cup qualification,Jeddah,Saudi Arabia,1,1,7,0.355062417,Saudi Arabia,Saudi_Arabia,UAE,UAE
910,05/11/1998,1998,8,11,Qatar,Qatar,home_team,0,0,0,0,draw,Gulf Cup,Manama,Bahrain,0,0,5,0.002606018,Qatar,Qatar,UAE,UAE
1785,09/11/2015,2015,5,11,Saudi Arabia,Saudi_Arabia,away_team,0,0,0,0,draw,FIFA World Cup qualification,Amman,Jordan,0,0,7,0.980842108,Palestine,Palestine,Saudi Arabia,Saudi_Arabia
911,06/11/1998,1998,8,11,Bahrain,Bahrain,home_team,0,2,-2,2,loser,Gulf Cup,Manama,Bahrain,-2,2,5,0.940806926,Bahrain,Bahrain,Kuwait,Kuwait
911,06/11/1998,1998,8,11,Kuwait,Kuwait,away_team,0,2,-2,2,winner,Gulf Cup,Manama,Bahrain,2,2,5,0.337381323,Bahrain,Bahrain,Kuwait,Kuwait
912,08/11/1998,1998,8,11,Bahrain,Bahrain,home_team,0,0,0,0,draw,Gulf Cup,Manama,Bahrain,0,0,5,0.855800605,Bahrain,Bahrain,Qatar,Qatar
912,08/11/1998,1998,8,11,Qatar,Qatar,away_team,0,0,0,0,draw,Gulf Cup,Manama,Bahrain,0,0,5,0.097980358,Bahrain,Bahrain,Qatar,Qatar
1798,29/03/2016,2016,6,3,Saudi Arabia,Saudi_Arabia,away_team,1,1,0,0,draw,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,0,0,7,0.777628493,UAE,UAE,Saudi Arabia,Saudi_Arabia
1807,06/09/2016,2016,6,9,Saudi Arabia,Saudi_Arabia,away_team,1,2,-1,1,winner,FIFA World Cup qualification,Shah Alam,Malaysia,1,1,7,0.687754018,Iraq,Iraq,Saudi Arabia,Saudi_Arabia
914,09/11/1998,1998,8,11,Oman,Oman,home_team,0,5,-5,5,loser,Gulf Cup,Manama,Bahrain,-5,5,5,0.96239228,Oman,Oman,Kuwait,Kuwait
914,09/11/1998,1998,8,11,Kuwait,Kuwait,away_team,0,5,-5,5,winner,Gulf Cup,Manama,Bahrain,5,5,5,0.438386039,Oman,Oman,Kuwait,Kuwait
915,11/11/1998,1998,8,11,Qatar,Qatar,home_team,0,0,0,0,draw,Gulf Cup,Manama,Bahrain,0,0,5,0.641684461,Qatar,Qatar,Saudi Arabia,Saudi_Arabia
1811,11/10/2016,2016,6,10,Saudi Arabia,Saudi_Arabia,home_team,3,0,3,-3,winner,FIFA World Cup qualification,Jeddah,Saudi Arabia,3,3,7,0.468712335,Saudi Arabia,Saudi_Arabia,UAE,UAE
916,12/11/1998,1998,8,11,Bahrain,Bahrain,home_team,2,2,0,0,draw,Gulf Cup,Manama,Bahrain,0,0,5,0.838187317,Bahrain,Bahrain,Oman,Oman
916,12/11/1998,1998,8,11,Oman,Oman,away_team,2,2,0,0,draw,Gulf Cup,Manama,Bahrain,0,0,5,0.850144517,Bahrain,Bahrain,Oman,Oman
1827,28/03/2017,2017,7,3,Saudi Arabia,Saudi_Arabia,home_team,1,0,1,-1,winner,FIFA World Cup qualification,Jeddah,Saudi Arabia,1,1,7,0.7595343,Saudi Arabia,Saudi_Arabia,Iraq,Iraq
917,12/11/1998,1998,8,11,Kuwait,Kuwait,away_team,1,4,-3,3,winner,Gulf Cup,Manama,Bahrain,3,3,5,0.045067324,UAE,UAE,Kuwait,Kuwait
918,27/12/1998,1998,8,12,Kuwait,Kuwait,home_team,1,1,0,0,draw,Friendly,Kuwait City,Kuwait,0,0,5,0.368737381,Kuwait,Kuwait,Egypt,Egypt
918,27/12/1998,1998,8,12,Egypt,Egypt,away_team,1,1,0,0,draw,Friendly,Kuwait City,Kuwait,0,0,5,0.947913219,Kuwait,Kuwait,Egypt,Egypt
919,06/06/1999,1999,9,6,Tunisia,Tunisia,home_team,2,0,2,-2,winner,African Cup of Nations qualification,Tunis,Tunisia,2,2,5,0.02546516,Tunisia,Tunisia,Algeria,Algeria
919,06/06/1999,1999,9,6,Algeria,Algeria,away_team,2,0,2,-2,loser,African Cup of Nations qualification,Tunis,Tunisia,-2,2,5,0.909864601,Tunisia,Tunisia,Algeria,Algeria
1843,29/08/2017,2017,7,8,Saudi Arabia,Saudi_Arabia,away_team,2,1,1,-1,loser,FIFA World Cup qualification,al-Ain,United Arab Emirates,-1,1,7,0.218938283,UAE,UAE,Saudi Arabia,Saudi_Arabia
920,18/06/1999,1999,9,6,Jordan,Jordan,away_team,2,1,1,-1,loser,Friendly,Riyadh,Saudi Arabia,-1,1,5,0.231613552,Saudi Arabia,Saudi_Arabia,Jordan,Jordan
1850,22/12/2017,2017,7,12,Saudi Arabia,Saudi_Arabia,away_team,1,2,-1,1,winner,Gulf Cup,Kuwait City,Kuwait,1,1,7,0.449671095,Kuwait,Kuwait,Saudi Arabia,Saudi_Arabia
921,22/06/1999,1999,9,6,Jordan,Jordan,away_team,2,0,2,-2,loser,Friendly,Riyadh,Saudi Arabia,-2,2,5,0.055458837,Saudi Arabia,Saudi_Arabia,Jordan,Jordan
922,28/06/1999,1999,9,6,Jordan,Jordan,home_team,0,1,-1,1,loser,Friendly,Amman,Jordan,-1,1,5,0.942086259,Jordan,Jordan,Iraq,Iraq
922,28/06/1999,1999,9,6,Iraq,Iraq,away_team,0,1,-1,1,winner,Friendly,Amman,Jordan,1,1,5,0.961951544,Jordan,Jordan,Iraq,Iraq
923,30/06/1999,1999,9,6,Jordan,Jordan,home_team,1,1,0,0,draw,Friendly,Amman,Jordan,0,0,5,0.444506252,Jordan,Jordan,Iraq,Iraq
923,30/06/1999,1999,9,6,Iraq,Iraq,away_team,1,1,0,0,draw,Friendly,Amman,Jordan,0,0,5,0.291318666,Jordan,Jordan,Iraq,Iraq
924,16/07/1999,1999,9,7,Jordan,Jordan,home_team,1,0,1,-1,winner,Friendly,Amman,Jordan,1,1,5,0.262663732,Jordan,Jordan,Syria,Syria
924,16/07/1999,1999,9,7,Syria,Syria,away_team,1,0,1,-1,loser,Friendly,Amman,Jordan,-1,1,5,0.217904543,Jordan,Jordan,Syria,Syria
925,18/07/1999,1999,9,7,Jordan,Jordan,home_team,4,0,4,-4,winner,Friendly,Amman,Jordan,4,4,5,0.783780384,Jordan,Jordan,Syria,Syria
925,18/07/1999,1999,9,7,Syria,Syria,away_team,4,0,4,-4,loser,Friendly,Amman,Jordan,-4,4,5,0.892272797,Jordan,Jordan,Syria,Syria
926,29/07/1999,1999,9,7,Egypt,Egypt,home_team,1,5,-4,4,loser,Confederations Cup,Mexico City,Mexico,-4,4,5,0.664724034,Egypt,Egypt,Saudi Arabia,Saudi_Arabia
1856,25/12/2017,2017,7,12,Saudi Arabia,Saudi_Arabia,away_team,0,0,0,0,draw,Gulf Cup,Kuwait City,Kuwait,0,0,7,0.288742613,UAE,UAE,Saudi Arabia,Saudi_Arabia
927,05/08/1999,1999,9,8,Iraq,Iraq,home_team,2,0,2,-2,winner,AFC Asian Cup qualification,Dushanbe,Tajikistan,2,2,5,0.880882529,Iraq,Iraq,Oman,Oman
927,05/08/1999,1999,9,8,Oman,Oman,away_team,2,0,2,-2,loser,AFC Asian Cup qualification,Dushanbe,Tajikistan,-2,2,5,0.278494651,Iraq,Iraq,Oman,Oman
928,16/10/1999,1999,9,10,Tunisia,Tunisia,home_team,1,0,1,-1,winner,Friendly,Tunis,Tunisia,1,1,5,0.466899586,Tunisia,Tunisia,UAE,UAE
1860,28/12/2017,2017,7,12,Saudi Arabia,Saudi_Arabia,home_team,0,2,-2,2,loser,Gulf Cup,Kuwait City,Kuwait,-2,2,7,0.60320797,Saudi Arabia,Saudi_Arabia,Oman,Oman
1871,28/02/2018,2018,8,2,Saudi Arabia,Saudi_Arabia,away_team,4,1,3,-3,loser,Friendly,Basra,Iraq,-3,3,7,0.864694685,Iraq,Iraq,Saudi Arabia,Saudi_Arabia
929,03/11/1999,1999,9,11,Iraq,Iraq,away_team,2,2,0,0,draw,UAE Friendship Tournament,Abu Dhabi,United Arab Emirates,0,0,5,0.047933038,UAE,UAE,Iraq,Iraq
930,29/01/2000,2000,0,1,Tunisia,Tunisia,home_team,0,0,0,0,draw,African Cup of Nations,Lagos,Nigeria,0,0,6,0.439740323,Tunisia,Tunisia,Morocco,Morocco
930,29/01/2000,2000,0,1,Morocco,Morocco,away_team,0,0,0,0,draw,African Cup of Nations,Lagos,Nigeria,0,0,6,0.278577214,Tunisia,Tunisia,Morocco,Morocco
931,31/01/2000,2000,0,1,Kuwait,Kuwait,home_team,4,0,4,-4,winner,Friendly,Kuwait City,Kuwait,4,4,6,0.263756171,Kuwait,Kuwait,Syria,Syria
931,31/01/2000,2000,0,1,Syria,Syria,away_team,4,0,4,-4,loser,Friendly,Kuwait City,Kuwait,-4,4,6,0.891393449,Kuwait,Kuwait,Syria,Syria
932,07/02/2000,2000,0,2,Egypt,Egypt,home_team,0,1,-1,1,loser,African Cup of Nations,Kano,Nigeria,-1,1,6,0.578190418,Egypt,Egypt,Tunisia,Tunisia
932,07/02/2000,2000,0,2,Tunisia,Tunisia,away_team,0,1,-1,1,winner,African Cup of Nations,Kano,Nigeria,1,1,6,0.232600157,Egypt,Egypt,Tunisia,Tunisia
933,16/02/2000,2000,0,2,Kuwait,Kuwait,home_team,2,0,2,-2,winner,AFC Asian Cup qualification,Kuwait City,Kuwait,2,2,6,0.994809743,Kuwait,Kuwait,Yemen,Yemen
933,16/02/2000,2000,0,2,Yemen,Yemen,away_team,2,0,2,-2,loser,AFC Asian Cup qualification,Kuwait City,Kuwait,-2,2,6,0.252194533,Kuwait,Kuwait,Yemen,Yemen
934,21/02/2000,2000,0,2,Oman,Oman,home_team,0,1,-1,1,loser,Friendly,Muscat,Oman,-1,1,6,0.848711171,Oman,Oman,UAE,UAE
1879,09/05/2018,2018,8,5,Saudi Arabia,Saudi_Arabia,away_team,0,2,-2,2,winner,Friendly,Cádiz,Spain,2,2,7,0.713969683,Algeria,Algeria,Saudi Arabia,Saudi_Arabia
935,23/02/2000,2000,0,2,Lebanon,Lebanon,home_team,1,1,0,0,draw,Friendly,Tripoli,Lebanon,0,0,6,0.328518184,Lebanon,Lebanon,Jordan,Jordan
935,23/02/2000,2000,0,2,Jordan,Jordan,away_team,1,1,0,0,draw,Friendly,Tripoli,Lebanon,0,0,6,0.037669613,Lebanon,Lebanon,Jordan,Jordan
936,06/03/2000,2000,0,3,Syria,Syria,home_team,0,0,0,0,draw,Friendly,Damascus,Syria,0,0,6,0.774189254,Syria,Syria,Jordan,Jordan
936,06/03/2000,2000,0,3,Jordan,Jordan,away_team,0,0,0,0,draw,Friendly,Damascus,Syria,0,0,6,0.544635731,Syria,Syria,Jordan,Jordan
937,08/03/2000,2000,0,3,Jordan,Jordan,home_team,1,1,0,0,draw,Friendly,Amman,Jordan,0,0,6,0.325210893,Jordan,Jordan,Lebanon,Lebanon
937,08/03/2000,2000,0,3,Lebanon,Lebanon,away_team,1,1,0,0,draw,Friendly,Amman,Jordan,0,0,6,0.280182864,Jordan,Jordan,Lebanon,Lebanon
938,10/03/2000,2000,0,3,Qatar,Qatar,home_team,3,0,3,-3,winner,Friendly,Doha,Qatar,3,3,6,0.906873393,Qatar,Qatar,Sudan,Sudan
938,10/03/2000,2000,0,3,Sudan,Sudan,away_team,3,0,3,-3,loser,Friendly,Doha,Qatar,-3,3,6,0.682786997,Qatar,Qatar,Sudan,Sudan
939,13/03/2000,2000,0,3,Jordan,Jordan,home_team,0,0,0,0,draw,Friendly,Amman,Jordan,0,0,6,0.682224322,Jordan,Jordan,Syria,Syria
939,13/03/2000,2000,0,3,Syria,Syria,away_team,0,0,0,0,draw,Friendly,Amman,Jordan,0,0,6,0.967812362,Jordan,Jordan,Syria,Syria
940,17/03/2000,2000,0,3,Jordan,Jordan,home_team,0,0,0,0,draw,Friendly,Amman,Jordan,0,0,6,0.748092909,Jordan,Jordan,Syria,Syria
940,17/03/2000,2000,0,3,Syria,Syria,away_team,0,0,0,0,draw,Friendly,Amman,Jordan,0,0,6,0.350173223,Jordan,Jordan,Syria,Syria
941,22/03/2000,2000,0,3,Bahrain,Bahrain,home_team,1,0,1,-1,winner,Friendly,Manama,Bahrain,1,1,6,0.644097605,Bahrain,Bahrain,Qatar,Qatar
941,22/03/2000,2000,0,3,Qatar,Qatar,away_team,1,0,1,-1,loser,Friendly,Manama,Bahrain,-1,1,6,0.679621391,Bahrain,Bahrain,Qatar,Qatar
942,25/03/2000,2000,0,3,Bahrain,Bahrain,home_team,1,1,0,0,draw,Friendly,Manama,Bahrain,0,0,6,0.702066567,Bahrain,Bahrain,Jordan,Jordan
942,25/03/2000,2000,0,3,Jordan,Jordan,away_team,1,1,0,0,draw,Friendly,Manama,Bahrain,0,0,6,0.740924757,Bahrain,Bahrain,Jordan,Jordan
943,31/03/2000,2000,0,3,Qatar,Qatar,home_team,1,0,1,-1,winner,AFC Asian Cup qualification,Doha,Qatar,1,1,6,0.116518987,Qatar,Qatar,Palestine,Palestine
943,31/03/2000,2000,0,3,Palestine,Palestine,away_team,1,0,1,-1,loser,AFC Asian Cup qualification,Doha,Qatar,-1,1,6,0.418743668,Qatar,Qatar,Palestine,Palestine
944,31/03/2000,2000,0,3,Syria,Syria,home_team,1,0,1,-1,winner,AFC Asian Cup qualification,Damascus,Syria,1,1,6,0.269240345,Syria,Syria,Bahrain,Bahrain
944,31/03/2000,2000,0,3,Bahrain,Bahrain,away_team,1,0,1,-1,loser,AFC Asian Cup qualification,Damascus,Syria,-1,1,6,0.330698177,Syria,Syria,Bahrain,Bahrain
945,04/04/2000,2000,0,4,Palestine,Palestine,home_team,1,5,-4,4,loser,AFC Asian Cup qualification,Doha,Qatar,-4,4,6,0.275015092,Palestine,Palestine,Jordan,Jordan
945,04/04/2000,2000,0,4,Jordan,Jordan,away_team,1,5,-4,4,winner,AFC Asian Cup qualification,Doha,Qatar,4,4,6,0.206771513,Palestine,Palestine,Jordan,Jordan
946,07/04/2000,2000,0,4,Mauritania,Mauritania,home_team,1,2,-1,1,loser,FIFA World Cup qualification,Nouakchott,Mauritania,-1,1,6,0.009575862,Mauritania,Mauritania,Tunisia,Tunisia
946,07/04/2000,2000,0,4,Tunisia,Tunisia,away_team,1,2,-1,1,winner,FIFA World Cup qualification,Nouakchott,Mauritania,1,1,6,0.444289352,Mauritania,Mauritania,Tunisia,Tunisia
947,08/04/2000,2000,0,4,Qatar,Qatar,home_team,2,2,0,0,draw,AFC Asian Cup qualification,Doha,Qatar,0,0,6,0.76531441,Qatar,Qatar,Jordan,Jordan
947,08/04/2000,2000,0,4,Jordan,Jordan,away_team,2,2,0,0,draw,AFC Asian Cup qualification,Doha,Qatar,0,0,6,0.865790324,Qatar,Qatar,Jordan,Jordan
948,13/04/2000,2000,0,4,Bahrain,Bahrain,home_team,0,1,-1,1,loser,AFC Asian Cup qualification,Teheran,Iran,-1,1,6,0.986281978,Bahrain,Bahrain,Syria,Syria
948,13/04/2000,2000,0,4,Syria,Syria,away_team,0,1,-1,1,winner,AFC Asian Cup qualification,Teheran,Iran,1,1,6,0.632627215,Bahrain,Bahrain,Syria,Syria
949,22/04/2000,2000,0,4,Tunisia,Tunisia,home_team,3,0,3,-3,winner,FIFA World Cup qualification,Tunis,Tunisia,3,3,6,0.371196432,Tunisia,Tunisia,Mauritania,Mauritania
949,22/04/2000,2000,0,4,Mauritania,Mauritania,away_team,3,0,3,-3,loser,FIFA World Cup qualification,Tunis,Tunisia,-3,3,6,0.702800536,Tunisia,Tunisia,Mauritania,Mauritania
950,13/05/2000,2000,0,5,Jordan,Jordan,home_team,1,1,0,0,draw,Friendly,Limassol,Cyprus,0,0,6,0.362860218,Jordan,Jordan,Lebanon,Lebanon
950,13/05/2000,2000,0,5,Lebanon,Lebanon,away_team,1,1,0,0,draw,Friendly,Limassol,Cyprus,0,0,6,0.334222467,Jordan,Jordan,Lebanon,Lebanon
951,21/05/2000,2000,0,5,Lebanon,Lebanon,home_team,0,0,0,0,draw,Friendly,Zahlé,Lebanon,0,0,6,0.403536135,Lebanon,Lebanon,Saudi Arabia,Saudi_Arabia
1882,25/06/2018,2018,8,6,Saudi Arabia,Saudi_Arabia,home_team,2,1,1,-1,winner,FIFA World Cup,Volgograd,Russia,1,1,7,0.437957312,Saudi Arabia,Saudi_Arabia,Egypt,Egypt
952,23/05/2000,2000,0,5,Lebanon,Lebanon,home_team,1,2,-1,1,loser,WAFF Championship,Amman,Jordan,-1,1,6,0.733091437,Lebanon,Lebanon,Iraq,Iraq
952,23/05/2000,2000,0,5,Iraq,Iraq,away_team,1,2,-1,1,winner,WAFF Championship,Amman,Jordan,1,1,6,0.537960395,Lebanon,Lebanon,Iraq,Iraq
953,24/05/2000,2000,0,5,Syria,Syria,home_team,1,0,1,-1,winner,WAFF Championship,Amman,Jordan,1,1,6,0.693484824,Syria,Syria,Palestine,Palestine
953,24/05/2000,2000,0,5,Palestine,Palestine,away_team,1,0,1,-1,loser,WAFF Championship,Amman,Jordan,-1,1,6,0.915724158,Syria,Syria,Palestine,Palestine
954,25/05/2000,2000,0,5,Jordan,Jordan,home_team,0,0,0,0,draw,WAFF Championship,Amman,Jordan,0,0,6,0.475650344,Jordan,Jordan,Iraq,Iraq
954,25/05/2000,2000,0,5,Iraq,Iraq,away_team,0,0,0,0,draw,WAFF Championship,Amman,Jordan,0,0,6,0.932936519,Jordan,Jordan,Iraq,Iraq
955,27/05/2000,2000,0,5,Jordan,Jordan,home_team,0,0,0,0,draw,WAFF Championship,Amman,Jordan,0,0,6,0.357452934,Jordan,Jordan,Lebanon,Lebanon
955,27/05/2000,2000,0,5,Lebanon,Lebanon,away_team,0,0,0,0,draw,WAFF Championship,Amman,Jordan,0,0,6,0.71154567,Jordan,Jordan,Lebanon,Lebanon
956,31/05/2000,2000,0,5,Iraq,Iraq,home_team,0,0,0,0,draw,WAFF Championship,Amman,Jordan,0,0,6,0.050279229,Iraq,Iraq,Syria,Syria
956,31/05/2000,2000,0,5,Syria,Syria,away_team,0,0,0,0,draw,WAFF Championship,Amman,Jordan,0,0,6,0.180582976,Iraq,Iraq,Syria,Syria
957,02/06/2000,2000,0,6,Jordan,Jordan,home_team,1,4,-3,3,loser,WAFF Championship,Amman,Jordan,-3,3,6,0.758596135,Jordan,Jordan,Iraq,Iraq
957,02/06/2000,2000,0,6,Iraq,Iraq,away_team,1,4,-3,3,winner,WAFF Championship,Amman,Jordan,3,3,6,0.614924907,Jordan,Jordan,Iraq,Iraq
958,25/06/2000,2000,0,6,Lebanon,Lebanon,home_team,3,1,2,-2,winner,Friendly,Tripoli,Lebanon,2,2,6,0.420619259,Lebanon,Lebanon,Kuwait,Kuwait
958,25/06/2000,2000,0,6,Kuwait,Kuwait,away_team,3,1,2,-2,loser,Friendly,Tripoli,Lebanon,-2,2,6,0.538985069,Lebanon,Lebanon,Kuwait,Kuwait
959,28/06/2000,2000,0,6,Tunisia,Tunisia,home_team,2,2,0,0,draw,Friendly,Tunis,Tunisia,0,0,6,0.735342478,Tunisia,Tunisia,Algeria,Algeria
959,28/06/2000,2000,0,6,Algeria,Algeria,away_team,2,2,0,0,draw,Friendly,Tunis,Tunisia,0,0,6,0.325331406,Tunisia,Tunisia,Algeria,Algeria
960,09/07/2000,2000,0,7,Morocco,Morocco,home_team,2,1,1,-1,winner,FIFA World Cup qualification,Fès,Morocco,1,1,6,0.385675845,Morocco,Morocco,Algeria,Algeria
960,09/07/2000,2000,0,7,Algeria,Algeria,away_team,2,1,1,-1,loser,FIFA World Cup qualification,Fès,Morocco,-1,1,6,0.0569053,Morocco,Morocco,Algeria,Algeria
961,05/08/2000,2000,0,8,Lebanon,Lebanon,home_team,3,1,2,-2,winner,Friendly,Zahlé,Lebanon,2,2,6,0.478244061,Lebanon,Lebanon,Oman,Oman
961,05/08/2000,2000,0,8,Oman,Oman,away_team,3,1,2,-2,loser,Friendly,Zahlé,Lebanon,-2,2,6,0.433890833,Lebanon,Lebanon,Oman,Oman
962,08/08/2000,2000,0,8,Lebanon,Lebanon,home_team,1,2,-1,1,loser,Friendly,Zahlé,Lebanon,-1,1,6,0.715972622,Lebanon,Lebanon,Oman,Oman
962,08/08/2000,2000,0,8,Oman,Oman,away_team,1,2,-1,1,winner,Friendly,Zahlé,Lebanon,1,1,6,0.815975089,Lebanon,Lebanon,Oman,Oman
963,09/08/2000,2000,0,8,Syria,Syria,home_team,1,0,1,-1,winner,Friendly,Latakia,Syria,1,1,6,0.049219608,Syria,Syria,Bahrain,Bahrain
963,09/08/2000,2000,0,8,Bahrain,Bahrain,away_team,1,0,1,-1,loser,Friendly,Latakia,Syria,-1,1,6,0.623827654,Syria,Syria,Bahrain,Bahrain
964,11/08/2000,2000,0,8,Bahrain,Bahrain,home_team,0,2,-2,2,loser,Friendly,Latakia,Syria,-2,2,6,0.306162537,Bahrain,Bahrain,Jordan,Jordan
964,11/08/2000,2000,0,8,Jordan,Jordan,away_team,0,2,-2,2,winner,Friendly,Latakia,Syria,2,2,6,0.829417455,Bahrain,Bahrain,Jordan,Jordan
965,13/08/2000,2000,0,8,Syria,Syria,home_team,1,0,1,-1,winner,Friendly,Latakia,Syria,1,1,6,0.305082183,Syria,Syria,Jordan,Jordan
965,13/08/2000,2000,0,8,Jordan,Jordan,away_team,1,0,1,-1,loser,Friendly,Latakia,Syria,-1,1,6,0.88879254,Syria,Syria,Jordan,Jordan
966,07/09/2000,2000,0,9,Lebanon,Lebanon,home_team,0,1,-1,1,loser,Friendly,Beirut,Lebanon,-1,1,6,0.398976549,Lebanon,Lebanon,UAE,UAE
1891,15/10/2018,2018,8,10,Saudi Arabia,Saudi_Arabia,home_team,1,1,0,0,draw,Friendly,Riyadh,Saudi Arabia,0,0,7,0.09986017,Saudi Arabia,Saudi_Arabia,Iraq,Iraq
967,10/09/2000,2000,0,9,Lebanon,Lebanon,home_team,2,2,0,0,draw,Friendly,Beirut,Lebanon,0,0,6,0.737581261,Lebanon,Lebanon,UAE,UAE
1893,16/11/2018,2018,8,11,Saudi Arabia,Saudi_Arabia,home_team,1,0,1,-1,winner,Friendly,Damman,Saudi Arabia,1,1,7,0.992835518,Saudi Arabia,Saudi_Arabia,Yemen,Yemen
968,10/09/2000,2000,0,9,Libya,Libya,home_team,1,0,1,-1,winner,African Cup of Nations qualification,Tripoli,Libya,1,1,6,0.570918018,Libya,Libya,Sudan,Sudan
968,10/09/2000,2000,0,9,Sudan,Sudan,away_team,1,0,1,-1,loser,African Cup of Nations qualification,Tripoli,Libya,-1,1,6,0.97594157,Libya,Libya,Sudan,Sudan
969,24/09/2000,2000,0,9,Qatar,Qatar,home_team,0,0,0,0,draw,Friendly,Doha,Qatar,0,0,6,0.440836245,Qatar,Qatar,Kuwait,Kuwait
969,24/09/2000,2000,0,9,Kuwait,Kuwait,away_team,0,0,0,0,draw,Friendly,Doha,Qatar,0,0,6,0.460268924,Qatar,Qatar,Kuwait,Kuwait
1896,20/11/2018,2018,8,11,Saudi Arabia,Saudi_Arabia,away_team,1,1,0,0,draw,Friendly,Amman,Jordan,0,0,7,0.881627587,Jordan,Jordan,Saudi Arabia,Saudi_Arabia
970,24/09/2000,2000,0,9,Syria,Syria,away_team,2,1,1,-1,loser,Friendly,Abha,Saudi Arabia,-1,1,6,0.315407043,Saudi Arabia,Saudi_Arabia,Syria,Syria
1911,12/01/2019,2019,9,1,Saudi Arabia,Saudi_Arabia,away_team,0,2,-2,2,winner,AFC Asian Cup,Dubai,United Arab Emirates,2,2,7,0.700857651,Lebanon,Lebanon,Saudi Arabia,Saudi_Arabia
971,26/09/2000,2000,0,9,Syria,Syria,away_team,3,0,3,-3,loser,Friendly,Abha,Saudi Arabia,-3,3,6,0.355102169,Saudi Arabia,Saudi_Arabia,Syria,Syria
1913,17/01/2019,2019,9,1,Saudi Arabia,Saudi_Arabia,home_team,0,2,-2,2,loser,AFC Asian Cup,Abu Dhabi,United Arab Emirates,-2,2,7,0.548261201,Saudi Arabia,Saudi_Arabia,Qatar,Qatar
1916,21/03/2019,2019,9,3,Saudi Arabia,Saudi_Arabia,away_team,2,1,1,-1,loser,Friendly,Abu Dhabi,United Arab Emirates,-1,1,7,0.21600386,UAE,UAE,Saudi Arabia,Saudi_Arabia
973,02/10/2000,2000,0,10,Jordan,Jordan,home_team,1,0,1,-1,winner,Friendly,Amman,Jordan,1,1,6,0.773285328,Jordan,Jordan,Saudi Arabia,Saudi_Arabia
1924,10/09/2019,2019,9,9,Saudi Arabia,Saudi_Arabia,away_team,2,2,0,0,draw,FIFA World Cup qualification,Riffa,Bahrain,0,0,7,0.92475566,Yemen,Yemen,Saudi Arabia,Saudi_Arabia
974,02/10/2000,2000,0,10,Qatar,Qatar,home_team,0,1,-1,1,loser,Friendly,Doha,Qatar,-1,1,6,0.321925007,Qatar,Qatar,Egypt,Egypt
974,02/10/2000,2000,0,10,Egypt,Egypt,away_team,0,1,-1,1,winner,Friendly,Doha,Qatar,1,1,6,0.521591746,Qatar,Qatar,Egypt,Egypt
1930,15/10/2019,2019,9,10,Saudi Arabia,Saudi_Arabia,away_team,0,0,0,0,draw,FIFA World Cup qualification,Al Ram,Palestine,0,0,7,0.198134896,Palestine,Palestine,Saudi Arabia,Saudi_Arabia
975,07/10/2000,2000,0,10,Kuwait,Kuwait,away_team,1,0,1,-1,loser,UAE Friendship Tournament,Dubai,United Arab Emirates,-1,1,6,0.104447106,UAE,UAE,Kuwait,Kuwait
976,08/10/2000,2000,0,10,Sudan,Sudan,home_team,0,1,-1,1,loser,African Cup of Nations qualification,Khartoum,Sudan,-1,1,6,0.960867264,Sudan,Sudan,Egypt,Egypt
976,08/10/2000,2000,0,10,Egypt,Egypt,away_team,0,1,-1,1,winner,African Cup of Nations qualification,Khartoum,Sudan,1,1,6,0.6015728,Sudan,Sudan,Egypt,Egypt
977,15/10/2000,2000,0,10,Lebanon,Lebanon,home_team,2,2,0,0,draw,AFC Asian Cup,Beirut,Lebanon,0,0,6,0.420421131,Lebanon,Lebanon,Iraq,Iraq
