date,day,home_team,home_team_,away_team,away_team_,home_score,away_score,tournament,city,country,year,year_n,month,home_result,away_result,result,total_goals,home_result_desc,away_result_desc,serial,decade,home_group,away_group,home_random,away_random
16/12/2002,16,UAE,UAE,Egypt,Egypt,1,2,Friendly,Abu Dhabi,United Arab Emirates,2002,2,12,-1,1,1,3,loser,winner,1081,6,0,1,0.92143414,0.270963702
01/04/2009,1,Saudi Arabia,Saudi_Arabia,UAE,UAE,3,2,FIFA World Cup qualification,Riyadh,Saudi Arabia,2009,9,4,1,-1,1,5,winner,loser,1445,6,0,0,0.65547417,0.74130791
28/11/2010,28,Yemen,Yemen,Kuwait,Kuwait,0,3,Gulf Cup,Zinjibar,Yemen,2010,0,11,-3,3,3,3,loser,winner,1509,7,1,0,0.75760149,0.775741379
29/11/2010,29,Oman,Oman,Iraq,Iraq,0,0,Gulf Cup,Zinjibar,Yemen,2010,0,11,0,0,0,0,draw,draw,1510,7,1,0,0.38441769,0.76623353
14/11/2003,14,UAE,UAE,Syria,Syria,3,1,AFC Asian Cup qualification,Sharjah,United Arab Emirates,2003,3,11,2,-2,2,4,winner,loser,1125,6,0,0,0.23923859,0.667475354
02/12/2010,2,Kuwait,Kuwait,Iraq,Iraq,2,2,Gulf Cup,Aden,Yemen,2010,0,12,0,0,0,4,draw,draw,1512,7,0,0,0.3361861,0.792515031
01/10/1998,1,Kuwait,Kuwait,UAE,UAE,4,1,UAFA Cup,Doha,Qatar,1998,8,10,3,-3,3,5,winner,loser,894,5,0,0,0.57564073,0.02918312
30/10/1998,30,Bahrain,Bahrain,UAE,UAE,0,1,Gulf Cup,Manama,Bahrain,1998,8,10,-1,1,1,1,loser,winner,903,5,0,0,0.73804333,0.753784956
16/12/2010,16,Qatar,Qatar,Egypt,Egypt,2,1,Friendly,Doha,Qatar,2010,0,12,1,-1,1,3,winner,loser,1515,7,1,1,0.57668022,0.661870657
18/12/2010,18,Iraq,Iraq,Syria,Syria,0,1,Friendly,Sulaymaniyah,Iraq,2010,0,12,-1,1,1,1,loser,winner,1516,7,0,0,0.44420555,0.658289986
22/12/2010,22,Syria,Syria,Iraq,Iraq,0,1,Friendly,Damascus,Syria,2010,0,12,-1,1,1,1,loser,winner,1517,7,0,0,0.99301654,0.012504016
28/12/2010,28,Bahrain,Bahrain,Jordan,Jordan,2,1,Friendly,Dubai,United Arab Emirates,2010,0,12,1,-1,1,3,winner,loser,1518,7,0,1,0.78295893,0.157448024
03/01/2004,3,UAE,UAE,Qatar,Qatar,0,0,Gulf Cup,Kuwait City,Kuwait,2004,4,1,0,0,0,0,draw,draw,1143,6,0,1,0.8929866,0.623342409
07/01/2004,7,UAE,UAE,Bahrain,Bahrain,1,3,Gulf Cup,Kuwait City,Kuwait,2004,4,1,-2,2,2,4,loser,winner,1147,6,0,0,0.64966142,0.921318403
31/05/2004,31,UAE,UAE,Bahrain,Bahrain,2,3,Friendly,Dubai,United Arab Emirates,2004,4,5,-1,1,1,5,loser,winner,1171,6,0,0,0.2660247,0.51661387
05/11/1998,5,Qatar,Qatar,UAE,UAE,0,0,Gulf Cup,Manama,Bahrain,1998,8,11,0,0,0,0,draw,draw,910,5,1,0,0.00260602,0.713135455
09/06/2004,9,UAE,UAE,Yemen,Yemen,3,0,FIFA World Cup qualification,Al Ain,United Arab Emirates,2004,4,6,3,-3,3,3,winner,loser,1175,6,0,1,0.90359456,0.287479074
16/01/2011,16,Qatar,Qatar,Kuwait,Kuwait,3,0,AFC Asian Cup,Doha,Qatar,2011,1,1,3,-3,3,3,winner,loser,1524,7,1,0,0.29733563,0.739227067
17/01/2011,17,Jordan,Jordan,Syria,Syria,2,1,AFC Asian Cup,Doha,Qatar,2011,1,1,1,-1,1,3,winner,loser,1525,7,1,0,0.90918837,0.928614168
14/02/2011,14,Bahrain,Bahrain,Kuwait,Kuwait,0,0,Friendly,Riffa,Bahrain,2011,1,2,0,0,0,0,draw,draw,1526,7,0,0,0.26183811,0.625366253
26/03/2011,26,Jordan,Jordan,Kuwait,Kuwait,1,1,Friendly,Sharjah,United Arab Emirates,2011,1,3,0,0,0,2,draw,draw,1527,7,1,0,0.88163778,0.408086155
27/03/2011,27,Algeria,Algeria,Morocco,Morocco,1,0,African Cup of Nations qualification,Annaba,Algeria,2011,1,3,1,-1,1,1,winner,loser,1528,7,1,0,0.68204085,0.461891613
29/03/2011,29,Kuwait,Kuwait,Iraq,Iraq,1,0,Friendly,Sharjah,United Arab Emirates,2011,1,3,1,-1,1,1,winner,loser,1529,7,0,0,0.50462063,0.379301891
29/03/2011,29,Oman,Oman,Tunisia,Tunisia,2,1,Friendly,Muscat,Oman,2011,1,3,1,-1,1,3,winner,loser,1530,7,1,1,0.45406998,0.861314966
04/06/2011,4,Morocco,Morocco,Algeria,Algeria,4,0,African Cup of Nations qualification,Marrakech,Morocco,2011,1,6,4,-4,4,4,winner,loser,1531,7,0,1,0.8372087,0.410729514
05/06/2011,5,Comoros,Comoros,Libya,Libya,1,1,African Cup of Nations qualification,Mitsamiouli,Comoros,2011,1,6,0,0,0,2,draw,draw,1532,7,1,0,0.17233654,0.663097011
29/06/2011,29,Iraq,Iraq,Syria,Syria,1,2,Friendly,Arbil,Iraq,2011,1,6,-1,1,1,3,loser,winner,1533,7,0,0,0.91640424,0.454382052
02/07/2011,2,Lebanon,Lebanon,Kuwait,Kuwait,0,6,Friendly,Beirut,Lebanon,2011,1,7,-6,6,6,6,loser,winner,1534,7,1,0,0.92939476,0.987954357
05/07/2011,5,Jordan,Jordan,Syria,Syria,1,3,Friendly,Istanbul,Turkey,2011,1,7,-2,2,2,4,loser,winner,1535,7,1,0,0.99037411,0.364773601
06/07/2011,6,Kuwait,Kuwait,Oman,Oman,1,1,Friendly,Beirut,Lebanon,2011,1,7,0,0,0,2,draw,draw,1536,7,0,1,0.28664902,0.366716602
08/07/2011,8,Jordan,Jordan,Yemen,Yemen,4,0,Friendly,Istanbul,Turkey,2011,1,7,4,-4,4,4,winner,loser,1537,7,1,1,0.75669828,0.898236929
09/07/2011,9,Lebanon,Lebanon,Oman,Oman,0,1,Friendly,Beirut,Lebanon,2011,1,7,-1,1,1,1,loser,winner,1538,7,1,1,0.65669894,0.345780609
13/07/2011,13,Iraq,Iraq,Kuwait,Kuwait,0,2,Friendly,Amman,Jordan,2011,1,7,-2,2,2,2,loser,winner,1539,7,0,0,0.72675926,0.185890719
16/10/1999,16,Tunisia,Tunisia,UAE,UAE,1,0,Friendly,Tunis,Tunisia,1999,9,10,1,-1,1,1,winner,loser,928,5,1,0,0.46689959,0.114926028
15/07/2011,15,Oman,Oman,Syria,Syria,1,1,Friendly,Muscat,Oman,2011,1,7,0,0,0,2,draw,draw,1541,7,1,0,0.13487518,0.109177264
16/07/2011,16,Jordan,Jordan,Iraq,Iraq,1,1,Friendly,Amman,Jordan,2011,1,7,0,0,0,2,draw,draw,1542,7,1,0,0.39452124,0.828326959
21/02/2000,21,Oman,Oman,UAE,UAE,0,1,Friendly,Muscat,Oman,2000,0,2,-1,1,1,1,loser,winner,934,6,1,0,0.84871117,0.269770447
11/11/2004,11,UAE,UAE,Jordan,Jordan,4,0,Friendly,Abu Dhabi,United Arab Emirates,2004,4,11,4,-4,4,4,winner,loser,1205,6,0,1,0.54548214,0.237365072
23/07/2011,23,Iraq,Iraq,Yemen,Yemen,2,0,FIFA World Cup qualification,Arbil,Iraq,2011,1,7,2,-2,2,2,winner,loser,1545,7,0,1,0.78576289,0.664263247
28/07/2011,28,Yemen,Yemen,Iraq,Iraq,0,0,FIFA World Cup qualification,al-Ain,United Arab Emirates,2011,1,7,0,0,0,0,draw,draw,1546,7,1,0,0.32361404,0.078410966
10/08/2011,10,Oman,Oman,Bahrain,Bahrain,1,1,Friendly,Dubai,United Arab Emirates,2011,1,8,0,0,0,2,draw,draw,1547,7,1,0,0.08979164,0.664923688
17/08/2011,17,Lebanon,Lebanon,Syria,Syria,2,3,Friendly,Sidon,Lebanon,2011,1,8,-1,1,1,5,loser,winner,1548,7,1,0,0.75920001,0.759881657
19/08/2011,19,Qatar,Qatar,Iraq,Iraq,0,1,Friendly,Doha,Qatar,2011,1,8,-1,1,1,1,loser,winner,1549,7,1,0,0.20301934,0.58303248
22/08/2011,22,Jordan,Jordan,Tunisia,Tunisia,3,3,Friendly,Amman,Jordan,2011,1,8,0,0,0,6,draw,draw,1550,7,1,1,0.58312773,0.445231718
27/11/2004,27,UAE,UAE,Kuwait,Kuwait,0,1,Friendly,Abu Dhabi,United Arab Emirates,2004,4,11,-1,1,1,1,loser,winner,1208,6,0,0,0.36879989,0.84235063
26/08/2011,26,Bahrain,Bahrain,Sudan,Sudan,1,0,Friendly,Riffa,Bahrain,2011,1,8,1,-1,1,1,winner,loser,1552,7,0,1,0.35251534,0.722931876
27/08/2011,27,Oman,Oman,Kuwait,Kuwait,1,0,Friendly,Muscat,Oman,2011,1,8,1,-1,1,1,winner,loser,1553,7,1,0,0.65307943,0.5508471
02/09/2011,2,Bahrain,Bahrain,Qatar,Qatar,0,0,FIFA World Cup qualification,Riffa,Bahrain,2011,1,9,0,0,0,0,draw,draw,1554,7,0,1,0.59194484,0.350052242
02/09/2011,2,Iraq,Iraq,Jordan,Jordan,0,2,FIFA World Cup qualification,Arbil,Iraq,2011,1,9,-2,2,2,2,loser,winner,1555,7,0,1,0.93297515,0.811064412
07/09/2000,7,Lebanon,Lebanon,UAE,UAE,0,1,Friendly,Beirut,Lebanon,2000,0,9,-1,1,1,1,loser,winner,966,6,1,0,0.39897655,0.667894908
03/12/2004,3,UAE,UAE,Kuwait,Kuwait,1,1,Friendly,Dubai,United Arab Emirates,2004,4,12,0,0,0,2,draw,draw,1211,6,0,0,0.37175638,0.409247782
10/09/2000,10,Lebanon,Lebanon,UAE,UAE,2,2,Friendly,Beirut,Lebanon,2000,0,9,0,0,0,4,draw,draw,967,6,1,0,0.73758126,0.120350416
11/10/2011,11,Lebanon,Lebanon,Kuwait,Kuwait,2,2,FIFA World Cup qualification,Beirut,Lebanon,2011,1,10,0,0,0,4,draw,draw,1559,7,1,0,0.51610637,0.076993985
04/11/2011,4,Kuwait,Kuwait,Bahrain,Bahrain,0,1,Friendly,Kuwait City,Kuwait,2011,1,11,-1,1,1,1,loser,winner,1560,7,0,0,0.77887303,0.017986915
04/11/2011,4,Qatar,Qatar,Oman,Oman,0,0,Friendly,Doha,Qatar,2011,1,11,0,0,0,0,draw,draw,1561,7,1,1,0.87993128,0.108231482
06/11/2011,6,Iraq,Iraq,Lebanon,Lebanon,1,0,Friendly,Doha,Qatar,2011,1,11,1,-1,1,1,winner,loser,1562,7,0,1,0.7606329,0.930494455
11/11/2011,11,Kuwait,Kuwait,Lebanon,Lebanon,0,1,FIFA World Cup qualification,Kuwait City,Kuwait,2011,1,11,-1,1,1,1,loser,winner,1563,7,0,1,0.82345709,0.051735166
12/11/2011,12,Algeria,Algeria,Tunisia,Tunisia,1,0,Friendly,Algiers,Algeria,2011,1,11,1,-1,1,1,winner,loser,1564,7,1,1,0.18868152,0.969316671
15/11/2011,15,Jordan,Jordan,Iraq,Iraq,1,3,FIFA World Cup qualification,Amman,Jordan,2011,1,11,-2,2,2,4,loser,winner,1565,7,1,0,0.17895502,0.033001756
06/01/2001,6,Egypt,Egypt,UAE,UAE,2,1,Friendly,Cairo,Egypt,2001,1,1,1,-1,1,3,winner,loser,985,6,1,0,0.12454762,0.439567567
15/11/2011,15,Qatar,Qatar,Bahrain,Bahrain,0,0,FIFA World Cup qualification,Doha,Qatar,2011,1,11,0,0,0,0,draw,draw,1567,7,1,0,0.89598227,0.220776744
11/10/2005,11,UAE,UAE,Oman,Oman,2,2,Friendly,Al Ain,United Arab Emirates,2005,5,10,0,0,0,4,draw,draw,1246,6,0,1,0.64790867,0.039810339
06/12/2011,6,Bahrain,Bahrain,Palestine,Palestine,0,1,Friendly,Arad,Bahrain,2011,1,12,-1,1,1,1,loser,winner,1569,7,0,0,0.10605765,0.004055926
09/01/2012,9,Tunisia,Tunisia,Sudan,Sudan,3,0,Friendly,Sharjah,United Arab Emirates,2012,2,1,3,-3,3,3,winner,loser,1570,7,1,1,0.00345344,0.459668021
22/01/2012,22,Lebanon,Lebanon,Iraq,Iraq,1,0,Friendly,Beirut,Lebanon,2012,2,1,1,-1,1,1,winner,loser,1571,7,1,0,0.63139412,0.135561175
23/01/2012,23,Morocco,Morocco,Tunisia,Tunisia,1,2,African Cup of Nations,Libreville,Gabon,2012,2,1,-1,1,1,3,loser,winner,1572,7,0,1,0.00533467,0.271692578
02/12/2005,2,UAE,UAE,Libya,Libya,1,1,Friendly,Sharjah,United Arab Emirates,2005,5,12,0,0,0,2,draw,draw,1254,6,0,0,0.19157465,0.290616496
22/02/2006,22,UAE,UAE,Oman,Oman,1,0,AFC Asian Cup qualification,Dubai,United Arab Emirates,2006,6,2,1,-1,1,1,winner,loser,1276,6,0,1,0.34838521,0.475545264
15/04/2012,15,Egypt,Egypt,Mauritania,Mauritania,3,0,Friendly,Dubai,United Arab Emirates,2012,2,4,3,-3,3,3,winner,loser,1575,7,1,1,0.99344717,0.65805119
17/04/2012,17,Egypt,Egypt,Iraq,Iraq,0,0,Friendly,Dubai,United Arab Emirates,2012,2,4,0,0,0,0,draw,draw,1576,7,1,0,0.2487806,0.098916175
11/05/2012,11,Lebanon,Lebanon,Egypt,Egypt,1,4,Friendly,Tripoli,Lebanon,2012,2,5,-3,3,3,5,loser,winner,1577,7,1,1,0.32683447,0.554051337
18/05/2012,18,Lebanon,Lebanon,Jordan,Jordan,1,2,Friendly,Sidon,Lebanon,2012,2,5,-1,1,1,3,loser,winner,1578,7,1,1,0.24222187,0.85396464
27/05/2012,27,Oman,Oman,Lebanon,Lebanon,1,1,Friendly,Muscat,Oman,2012,2,5,0,0,0,2,draw,draw,1579,7,1,1,0.88941383,0.342710874
28/05/2012,28,Qatar,Qatar,Palestine,Palestine,0,0,Friendly,Doha,Qatar,2012,2,5,0,0,0,0,draw,draw,1580,7,1,0,0.39713365,0.023386106
03/06/2012,3,Jordan,Jordan,Iraq,Iraq,1,1,FIFA World Cup qualification,Amman,Jordan,2012,2,6,0,0,0,2,draw,draw,1581,7,1,0,0.76148834,0.711432194
03/06/2012,3,Lebanon,Lebanon,Qatar,Qatar,0,1,FIFA World Cup qualification,Beirut,Lebanon,2012,2,6,-1,1,1,1,loser,winner,1582,7,1,1,0.69603164,0.181233411
08/06/2012,8,Bahrain,Bahrain,Kuwait,Kuwait,1,1,Friendly,6th of October City,Egypt,2012,2,6,0,0,0,2,draw,draw,1583,7,0,0,0.31666103,0.008521049
12/06/2012,12,Bahrain,Bahrain,Kuwait,Kuwait,0,1,Friendly,6th of October City,Egypt,2012,2,6,-1,1,1,1,loser,winner,1584,7,0,0,0.30937816,0.733729318
12/06/2012,12,Iraq,Iraq,Oman,Oman,1,1,FIFA World Cup qualification,Doha,Qatar,2012,2,6,0,0,0,2,draw,draw,1585,7,0,1,0.75346837,0.427658545
02/05/2006,2,UAE,UAE,Syria,Syria,2,1,Friendly,Dubai,United Arab Emirates,2006,6,5,1,-1,1,3,winner,loser,1281,6,0,0,0.1264713,0.999326301
18/06/2012,18,Yemen,Yemen,Palestine,Palestine,1,2,Friendly,Sana'a,Yemen,2012,2,6,-1,1,1,3,loser,winner,1587,7,1,0,0.09012563,0.067064264
06/09/2006,6,UAE,UAE,Jordan,Jordan,0,0,AFC Asian Cup qualification,Sharjah,United Arab Emirates,2006,6,9,0,0,0,0,draw,draw,1299,6,0,1,0.49350281,0.432620583
23/06/2012,23,Libya,Libya,Yemen,Yemen,3,1,UAFA Cup,Jeddah,Saudi Arabia,2012,2,6,2,-2,2,4,winner,loser,1589,7,0,1,0.93296966,0.307357302
23/06/2012,23,Morocco,Morocco,Bahrain,Bahrain,4,0,UAFA Cup,Jeddah,Saudi Arabia,2012,2,6,4,-4,4,4,winner,loser,1590,7,0,0,0.20847724,0.177185943
24/06/2012,24,Iraq,Iraq,Lebanon,Lebanon,1,0,UAFA Cup,Jeddah,Saudi Arabia,2012,2,6,1,-1,1,1,winner,loser,1591,7,0,1,0.63861748,0.192194731
25/06/2012,25,Kuwait,Kuwait,Palestine,Palestine,2,0,UAFA Cup,Ta’if,Saudi Arabia,2012,2,6,2,-2,2,2,winner,loser,1592,7,0,0,0.7949461,0.51049792
26/06/2012,26,Bahrain,Bahrain,Yemen,Yemen,0,2,UAFA Cup,Jeddah,Saudi Arabia,2012,2,6,-2,2,2,2,loser,winner,1593,7,0,1,0.83141064,0.682328367
26/06/2012,26,Libya,Libya,Morocco,Morocco,0,0,UAFA Cup,Jeddah,Saudi Arabia,2012,2,6,0,0,0,0,draw,draw,1594,7,0,0,0.96155716,0.801845844
27/06/2012,27,Lebanon,Lebanon,Sudan,Sudan,0,2,UAFA Cup,Jeddah,Saudi Arabia,2012,2,6,-2,2,2,2,loser,winner,1595,7,1,1,0.49590999,0.615653525
17/01/2007,17,UAE,UAE,Oman,Oman,1,2,Gulf Cup,Abu Dhabi,United Arab Emirates,2007,7,1,-1,1,1,3,loser,winner,1322,6,0,1,0.08029866,0.821836195
29/06/2012,29,Libya,Libya,Bahrain,Bahrain,2,1,UAFA Cup,Ta’if,Saudi Arabia,2012,2,6,1,-1,1,3,winner,loser,1597,7,0,0,0.98990747,0.458228205
29/06/2012,29,Yemen,Yemen,Morocco,Morocco,0,4,UAFA Cup,Jeddah,Saudi Arabia,2012,2,6,-4,4,4,4,loser,winner,1598,7,1,0,0.9098616,0.826999902
30/06/2012,30,Sudan,Sudan,Iraq,Iraq,1,1,UAFA Cup,Jeddah,Saudi Arabia,2012,2,6,0,0,0,2,draw,draw,1599,7,1,0,0.83151063,0.928165022
03/07/2012,3,Morocco,Morocco,Iraq,Iraq,2,1,UAFA Cup,Jeddah,Saudi Arabia,2012,2,7,1,-1,1,3,winner,loser,1600,7,0,0,0.4939446,0.22988997
20/01/2007,20,UAE,UAE,Yemen,Yemen,2,1,Gulf Cup,Abu Dhabi,United Arab Emirates,2007,7,1,1,-1,1,3,winner,loser,1326,6,0,1,0.76157037,0.904299784
23/01/2007,23,UAE,UAE,Kuwait,Kuwait,3,2,Gulf Cup,Abu Dhabi,United Arab Emirates,2007,7,1,1,-1,1,5,winner,loser,1330,6,0,0,0.90190444,0.980959773
06/07/2012,6,Libya,Libya,Morocco,Morocco,1,1,UAFA Cup,Jeddah,Saudi Arabia,2012,2,7,0,0,0,2,draw,draw,1603,7,0,0,0.13812529,0.048198681
15/08/2012,15,Oman,Oman,Egypt,Egypt,1,1,Friendly,Salalah,Oman,2012,2,8,0,0,0,2,draw,draw,1604,7,1,1,0.36207742,0.441548414
26/08/2012,26,Libya,Libya,Sudan,Sudan,3,0,Friendly,Tunis,Tunisia,2012,2,8,3,-3,3,3,winner,loser,1605,7,0,1,0.30750529,0.881160134
09/09/2012,9,Libya,Libya,Algeria,Algeria,0,1,African Cup of Nations qualification,Casablanca,Morocco,2012,2,9,-1,1,1,1,loser,winner,1606,7,0,1,0.73546475,0.592506378
27/03/2001,27,Oman,Oman,UAE,UAE,2,1,Friendly,Muscat,Oman,2001,1,3,1,-1,1,3,winner,loser,1002,6,1,0,0.57270962,0.882183737
28/09/2012,28,Oman,Oman,Yemen,Yemen,2,1,Friendly,Muscat,Oman,2012,2,9,1,-1,1,3,winner,loser,1608,7,1,1,0.11699948,0.720951437
11/10/2012,11,Kuwait,Kuwait,Syria,Syria,1,1,Friendly,Muscat,Oman,2012,2,10,0,0,0,2,draw,draw,1609,7,0,0,0.30421049,0.64144426
16/10/2012,16,Egypt,Egypt,Tunisia,Tunisia,0,1,Friendly,Abu Dhabi,United Arab Emirates,2012,2,10,-1,1,1,1,loser,winner,1610,7,1,1,0.30254235,0.534654549
16/10/2012,16,Lebanon,Lebanon,Yemen,Yemen,2,1,Friendly,Beirut,Lebanon,2012,2,10,1,-1,1,3,winner,loser,1611,7,1,1,0.2588443,0.085918641
16/10/2012,16,Oman,Oman,Jordan,Jordan,2,1,FIFA World Cup qualification,Muscat,Oman,2012,2,10,1,-1,1,3,winner,loser,1612,7,1,1,0.17779294,0.277711947
30/01/2007,30,UAE,UAE,Oman,Oman,1,0,Gulf Cup,Abu Dhabi,United Arab Emirates,2007,7,1,1,-1,1,1,winner,loser,1335,6,0,1,0.47803664,0.216726661
08/11/2012,8,Bahrain,Bahrain,Jordan,Jordan,3,0,Friendly,Arad,Bahrain,2012,2,11,3,-3,3,3,winner,loser,1614,7,0,1,0.10918132,0.343101444
14/11/2012,14,Iraq,Iraq,Jordan,Jordan,1,0,FIFA World Cup qualification,Doha,Qatar,2012,2,11,1,-1,1,1,winner,loser,1615,7,0,1,0.21423522,0.747697869
14/11/2012,14,Kuwait,Kuwait,Bahrain,Bahrain,1,1,Friendly,Kuwait City,Kuwait,2012,2,11,0,0,0,2,draw,draw,1616,7,0,0,0.89160794,0.505744221
14/11/2012,14,Qatar,Qatar,Lebanon,Lebanon,1,0,FIFA World Cup qualification,Doha,Qatar,2012,2,11,1,-1,1,1,winner,loser,1617,7,1,1,0.29571066,0.74301535
17/11/2012,17,Palestine,Palestine,Syria,Syria,1,1,Friendly,Amman,Jordan,2012,2,11,0,0,0,2,draw,draw,1618,7,0,0,0.68902966,0.736515277
20/11/2012,20,Palestine,Palestine,Syria,Syria,2,1,Friendly,Zarqa,Jordan,2012,2,11,1,-1,1,3,winner,loser,1619,7,0,0,0.61307938,0.871281237
28/11/2012,28,Somalia,Somalia,Sudan,Sudan,0,1,CECAFA Cup,Kampala,Uganda,2012,2,11,-1,1,1,1,loser,winner,1620,7,1,1,0.69367847,0.819965457
29/11/2012,29,Palestine,Palestine,Bahrain,Bahrain,0,2,Friendly,al-Wakrah,Qatar,2012,2,11,-2,2,2,2,loser,winner,1621,7,0,0,0.4213742,0.62806802
08/12/2012,8,Kuwait,Kuwait,Palestine,Palestine,2,1,WAFF Championship,Kuwait City,Kuwait,2012,2,12,1,-1,1,3,winner,loser,1622,7,0,0,0.92349249,0.575303589
08/12/2012,8,Oman,Oman,Lebanon,Lebanon,0,1,WAFF Championship,al-Farwaniyah,Kuwait,2012,2,12,-1,1,1,1,loser,winner,1623,7,1,1,0.01314686,0.781687692
09/12/2012,9,Bahrain,Bahrain,Yemen,Yemen,1,0,WAFF Championship,al-Farwaniyah,Kuwait,2012,2,12,1,-1,1,1,winner,loser,1624,7,0,1,0.17630108,0.512684818
10/12/2012,10,Iraq,Iraq,Jordan,Jordan,1,0,WAFF Championship,al-Farwaniyah,Kuwait,2012,2,12,1,-1,1,1,winner,loser,1625,7,0,1,0.13523975,0.890020625
11/12/2012,11,Kuwait,Kuwait,Oman,Oman,0,2,WAFF Championship,Kuwait City,Kuwait,2012,2,12,-2,2,2,2,loser,winner,1626,7,0,1,0.19978497,0.523966242
11/12/2012,11,Lebanon,Lebanon,Palestine,Palestine,0,1,WAFF Championship,al-Farwaniyah,Kuwait,2012,2,12,-1,1,1,1,loser,winner,1627,7,1,0,0.16827055,0.327878615
11/05/2001,11,Yemen,Yemen,UAE,UAE,2,1,FIFA World Cup qualification,Sana'a,Yemen,2001,1,5,1,-1,1,3,winner,loser,1008,6,1,0,0.29371757,0.695745631
13/12/2012,13,Iraq,Iraq,Syria,Syria,1,1,WAFF Championship,Kuwait City,Kuwait,2012,2,12,0,0,0,2,draw,draw,1629,7,0,0,0.75181684,0.668553794
14/12/2012,14,Kuwait,Kuwait,Lebanon,Lebanon,2,1,WAFF Championship,Kuwait City,Kuwait,2012,2,12,1,-1,1,3,winner,loser,1630,7,0,1,0.23702871,0.590881396
14/12/2012,14,Oman,Oman,Palestine,Palestine,2,1,WAFF Championship,al-Farwaniyah,Kuwait,2012,2,12,1,-1,1,3,winner,loser,1631,7,1,0,0.38710011,0.565623293
23/11/2014,23,Saudi Arabia,Saudi_Arabia,UAE,UAE,3,2,Gulf Cup,Riyadh,Saudi Arabia,2014,4,11,1,-1,1,5,winner,loser,1739,7,0,0,0.65289478,0.004088971
16/12/2012,16,Syria,Syria,Jordan,Jordan,2,1,WAFF Championship,Kuwait City,Kuwait,2012,2,12,1,-1,1,3,winner,loser,1633,7,0,1,0.10082659,0.782153775
18/12/2012,18,Bahrain,Bahrain,Syria,Syria,1,1,WAFF Championship,Kuwait City,Kuwait,2012,2,12,0,0,0,2,draw,draw,1634,7,0,0,0.17971975,0.627342713
18/12/2012,18,Oman,Oman,Iraq,Iraq,0,2,WAFF Championship,al-Farwaniyah,Kuwait,2012,2,12,-2,2,2,2,loser,winner,1635,7,1,0,0.53683302,0.802701668
20/12/2012,20,Iraq,Iraq,Syria,Syria,0,1,WAFF Championship,Kuwait City,Kuwait,2012,2,12,-1,1,1,1,loser,winner,1636,7,0,0,0.36490935,0.748697205
20/12/2012,20,Oman,Oman,Bahrain,Bahrain,1,0,WAFF Championship,Kuwait City,Kuwait,2012,2,12,1,-1,1,1,winner,loser,1637,7,1,0,0.36730973,0.122403074
08/10/2015,8,Saudi Arabia,Saudi_Arabia,UAE,UAE,2,1,FIFA World Cup qualification,Jeddah,Saudi Arabia,2015,5,10,1,-1,1,3,winner,loser,1779,7,0,0,0.35506242,0.579898894
28/12/2012,28,Qatar,Qatar,Egypt,Egypt,0,2,Friendly,Doha,Qatar,2012,2,12,-2,2,2,2,loser,winner,1639,7,1,1,0.46795846,0.582460143
27/06/2007,27,UAE,UAE,Bahrain,Bahrain,2,2,Friendly,Petaling Jaya,Malaysia,2007,7,6,0,0,0,4,draw,draw,1350,6,0,0,0.95429712,0.858262521
30/12/2012,30,Iraq,Iraq,Tunisia,Tunisia,1,2,Friendly,Baghdad,Iraq,2012,2,12,-1,1,1,3,loser,winner,1641,7,0,1,0.49252042,0.534949794
05/01/2013,5,Bahrain,Bahrain,Oman,Oman,0,0,Gulf Cup,Riffa,Bahrain,2013,3,1,0,0,0,0,draw,draw,1642,7,0,1,0.56374839,0.58775909
11/10/2016,11,Saudi Arabia,Saudi_Arabia,UAE,UAE,3,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,2016,6,10,3,-3,3,3,winner,loser,1811,7,0,0,0.46871234,0.471283591
06/01/2013,6,Kuwait,Kuwait,Yemen,Yemen,2,0,Gulf Cup,Isa Town,Bahrain,2013,3,1,2,-2,2,2,winner,loser,1644,7,0,1,0.94929569,0.566790844
23/09/2007,23,UAE,UAE,Lebanon,Lebanon,1,1,Friendly,Dubai,United Arab Emirates,2007,7,9,0,0,0,2,draw,draw,1360,6,0,1,0.899661,0.389307139
14/09/2001,14,Oman,Oman,UAE,UAE,1,1,FIFA World Cup qualification,Muscat,Oman,2001,1,9,0,0,0,2,draw,draw,1026,6,1,0,0.99743606,0.785363404
08/01/2013,8,Qatar,Qatar,Oman,Oman,2,1,Gulf Cup,Riffa,Bahrain,2013,3,1,1,-1,1,3,winner,loser,1647,7,1,1,0.35881683,0.179007458
09/01/2013,9,Iraq,Iraq,Kuwait,Kuwait,1,0,Gulf Cup,Isa Town,Bahrain,2013,3,1,1,-1,1,1,winner,loser,1648,7,0,0,0.65642065,0.31005773
04/10/2001,4,Qatar,Qatar,UAE,UAE,1,2,FIFA World Cup qualification,Doha,Qatar,2001,1,10,-1,1,1,3,loser,winner,1031,6,1,0,0.54017297,0.006354208
11/01/2013,11,Bahrain,Bahrain,Qatar,Qatar,1,0,Gulf Cup,Riffa,Bahrain,2013,3,1,1,-1,1,1,winner,loser,1650,7,0,1,0.68921211,0.079354422
17/10/2007,17,UAE,UAE,Tunisia,Tunisia,0,1,Friendly,Abu Dhabi,United Arab Emirates,2007,7,10,-1,1,1,1,loser,winner,1363,6,0,1,0.34017458,0.313283488
